,Estimate,Label MI,Dimension,Measure,Time
494,0.1446772322564764,0.5880308711549986,784,KSG,40.302505016326904
495,0.5592604824735331,0.5880308711549986,784,LMI-Cross,8.308797597885132
496,0.5582811925434591,0.5880308711549986,784,LMI-InfoNCE,1.8629264831542969
497,0.5665604088387588,0.5880308711549986,784,LMI-MINE,2.598604917526245
498,0.17377445211082282,0.5852613054569165,784,MINE,5.9070563316345215
499,-0.2161409162983434,0.5852613054569165,784,InfoNCE,8.05221152305603
500,0.15985979421703622,0.5852613054569165,784,KSG,39.73916292190552
501,0.5376269534462184,0.5852613054569165,784,LMI-Cross,7.033679246902466
502,0.5731828596037849,0.5852613054569165,784,LMI-InfoNCE,1.5068714618682861
503,0.6234420815482915,0.5852613054569165,784,LMI-MINE,2.602538824081421
504,0.2503434500407319,0.5783898933898077,784,MINE,10.899158239364624
505,-0.05602369248386164,0.5783898933898077,784,InfoNCE,8.529850959777832
506,0.15254616699907728,0.5783898933898077,784,KSG,40.608330965042114
507,0.5475260639228221,0.5783898933898077,784,LMI-Cross,7.418079614639282
508,0.5096031332764507,0.5783898933898077,784,LMI-InfoNCE,1.7117035388946533
509,0.5715809718810557,0.5783898933898077,784,LMI-MINE,2.873460054397583
510,0.2629692123885232,0.5490116290188609,784,MINE,9.875203609466553
511,-0.42402804121647886,0.5490116290188609,784,InfoNCE,9.353874921798706
512,0.14158545554871835,0.5490116290188609,784,KSG,40.7205708026886
513,0.4829073899995969,0.5490116290188609,784,LMI-Cross,7.476871967315674
514,0.593283684208424,0.5490116290188609,784,LMI-InfoNCE,1.7634899616241455
515,0.5126383222775387,0.5490116290188609,784,LMI-MINE,2.5125551223754883
516,0.1424277762773367,0.5555696269744075,784,MINE,8.758724212646484
517,-0.2415585762346596,0.5555696269744075,784,InfoNCE,10.852838277816772
518,0.14045428442615926,0.5555696269744075,784,KSG,40.27425694465637
519,0.5166926063946484,0.5555696269744075,784,LMI-Cross,8.53828501701355
520,0.5397597950754702,0.5555696269744075,784,LMI-InfoNCE,1.649886131286621
521,0.555989993050902,0.5555696269744075,784,LMI-MINE,2.071948528289795
522,0.13755626020249084,0.5348198992608841,784,MINE,8.408569574356079
523,0.13320813032988327,0.5348198992608841,784,InfoNCE,9.675017833709717
524,0.1442453234607923,0.5348198992608841,784,KSG,37.52998757362366
525,0.5025630607124153,0.5348198992608841,784,LMI-Cross,9.741864204406738
526,0.5859794317081671,0.5348198992608841,784,LMI-InfoNCE,1.610006332397461
527,0.5288814049654756,0.5348198992608841,784,LMI-MINE,2.702662706375122
528,0.2875960101048468,0.5412310307809056,784,MINE,7.109626293182373
529,0.029367757461333202,0.5412310307809056,784,InfoNCE,13.463992357254028
530,0.12336252439889599,0.5412310307809056,784,KSG,37.7031683921814
531,0.4751095365841764,0.5412310307809056,784,LMI-Cross,7.736839532852173
532,0.5234901945455899,0.5412310307809056,784,LMI-InfoNCE,1.8461203575134277
533,0.5004192037799353,0.5412310307809056,784,LMI-MINE,2.987294912338257
534,0.003475253425984774,0.5310044064107187,784,MINE,9.836132049560547
535,0.09577301068187742,0.5310044064107187,784,InfoNCE,14.310616731643677
536,0.1543277254416584,0.5310044064107187,784,KSG,37.24637007713318
537,0.47060005000120525,0.5310044064107187,784,LMI-Cross,8.20608901977539
538,0.5238603110907101,0.5310044064107187,784,LMI-InfoNCE,2.001342296600342
539,0.5060144567109881,0.5310044064107187,784,LMI-MINE,2.3704888820648193
540,0.13381118749513368,0.4952767419834254,784,MINE,7.83729362487793
541,-0.17670529445550137,0.4952767419834254,784,InfoNCE,13.798525333404541
542,0.13755100281932608,0.4952767419834254,784,KSG,37.37325477600098
543,0.4931800487536745,0.4952767419834254,784,LMI-Cross,7.642202377319336
544,0.4771013651011025,0.4952767419834254,784,LMI-InfoNCE,1.890047550201416
545,0.49371441007945216,0.4952767419834254,784,LMI-MINE,3.498591423034668
546,0.13344832559964454,0.5272119971805156,784,MINE,11.87562346458435
547,0.03693568202990023,0.5272119971805156,784,InfoNCE,9.848541498184204
548,0.15104075194452357,0.5272119971805156,784,KSG,42.30128192901611
549,0.5111999359989674,0.5272119971805156,784,LMI-Cross,8.668489217758179
550,0.5000588950655558,0.5272119971805156,784,LMI-InfoNCE,1.9714198112487793
551,0.5452185901214133,0.5272119971805156,784,LMI-MINE,3.0915513038635254
552,-0.09071121730168324,0.5073658806147145,784,MINE,6.911012411117554
553,-0.10515363239053846,0.5073658806147145,784,InfoNCE,9.872133016586304
554,0.13242873187704798,0.5073658806147145,784,KSG,41.744553565979004
555,0.5006863037532928,0.5073658806147145,784,LMI-Cross,8.620190858840942
556,0.4657257461532373,0.5073658806147145,784,LMI-InfoNCE,2.282329559326172
557,0.4910537126936293,0.5073658806147145,784,LMI-MINE,3.427992820739746
558,0.16974115797845094,0.5073658806147145,784,MINE,9.621067762374878
559,-0.013586629418161883,0.5073658806147145,784,InfoNCE,14.22152328491211
560,0.11499639795439175,0.5073658806147145,784,KSG,41.53554010391235
561,0.47879329136634186,0.5073658806147145,784,LMI-Cross,9.642902612686157
562,0.4988734125013134,0.5073658806147145,784,LMI-InfoNCE,2.0399117469787598
563,0.5040695380847754,0.5073658806147145,784,LMI-MINE,2.487926721572876
