,SPRING1,SPRING2,pMI
104941,-1054.71,-1416.738,0.9871064352106101
104384,341.185,305.777,0.5908771881311576
64317,-1060.329,-1943.628,1.357074239031005
90937,2664.684,-1879.328,0.09214645564633248
107326,-424.909,357.654,1.196816737634606
65996,-1149.677,310.187,1.2122025340458316
105836,-139.786,1002.561,1.245633213657563
63316,-1195.952,298.074,0.6259623467080153
108279,-334.892,594.418,0.547494192515517
89721,174.699,1140.68,0.6423480507408303
95477,-107.191,732.366,0.7698027693928869
105863,241.686,-526.803,0.2336796469940992
54803,83.007,672.289,0.5523907297058204
92425,-207.405,1043.692,0.6604428263053476
51587,410.881,997.643,0.34827906865749786
97506,445.147,-1098.353,0.8583272225716432
97565,-146.43,849.545,1.0262732300753046
